Yaw
time,yaw\_input,yaw\_setpoint,rudder\_angle\_output,
seconds,rad,rad,rad,
5134.08194661, -2.19490000,  4.08820000,  0.01570000,
5134.18173623, -2.19470000,  4.08720000,  0.00680000,
5134.28178000, -2.19460000,  4.08660000,  0.00910000,
5134.38180208, -2.19480000,  4.08360000,  0.01420000,
5134.48179460, -2.19540000,  4.08270000,  0.01960000,
5134.58202338, -2.19610000,  4.08390000,  0.02600000,
5134.68181777, -2.19680000,  4.08350000,  0.03070000,
5134.78178859, -2.19720000,  4.08090000, -0.00370000,
5134.88175273, -2.19700000,  4.08670000,  0.01630000,
5134.98198581, -2.19710000,  4.08440000,  0.01840000,
5135.08208466, -2.19750000,  4.08180000,  0.01930000,
5135.18176651, -2.19820000,  4.07860000,  0.01680000,
5135.28178048, -2.19900000,  4.08190000,  0.03190000,
5135.38173556, -2.19980000,  4.08200000,  0.03600000,
5135.48170996, -2.20070000,  4.08110000,  0.04260000,
5135.58179951, -2.20150000,  4.07870000,  0.02660000,
5135.68179369, -2.20210000,  4.07820000,  0.03180000,
5135.78175426, -2.20280000,  4.07530000,  0.02130000,
5135.88173175, -2.20370000,  4.07400000,  0.02160000,
5135.98177028, -2.20440000,  4.07580000,  0.02680000,
5136.08176565, -2.20520000,  4.07660000,  0.03250000,
5136.18225884, -2.20580000,  4.07760000,  0.03710000,
5136.28201962, -2.20660000,  4.07840000,  0.04330000,
5136.38250852, -2.20750000,  4.07880000,  0.05600000,
5136.48185349, -2.20820000,  4.07900000,  0.04240000,
5136.58199739, -2.20870000,  4.07750000,  0.04620000,
5136.68175864, -2.20940000,  4.07640000,  0.04440000,
5136.78242135, -2.21010000,  4.07520000,  0.04490000,
5136.88176227, -2.21080000,  4.07560000,  0.03890000,
5136.98184824, -2.21100000,  4.07360000,  0.02110000,
5137.08171630, -2.21100000,  4.07430000,  0.02640000,
5137.18172359, -2.21140000,  4.07410000,  0.03980000,
5137.28165674, -2.21200000,  4.07340000,  0.03820000,
5137.38182831, -2.21250000,  4.07410000,  0.04210000,
5137.48170161, -2.21300000,  4.07330000,  0.03910000,
5137.58173108, -2.21350000,  4.07430000,  0.04080000,
5137.68179631, -2.21370000,  4.07510000,  0.03700000,
5137.78176117, -2.21380000,  4.07480000,  0.03340000,
5137.88184953, -2.21380000,  4.07460000,  0.03090000,
5137.98178315, -2.21350000,  4.07370000,  0.01550000,
5138.08184981, -2.21310000,  4.07230000,  0.00810000,
5138.18187165, -2.21250000,  4.07190000,  0.00520000,
5138.28174353, -2.21250000,  4.07180000,  0.03050000,
5138.38172984, -2.21310000,  4.07220000,  0.04160000,
5138.48169994, -2.21370000,  4.07140000,  0.04000000,
5138.58177495, -2.21410000,  4.07120000,  0.02980000,
5138.68179345, -2.21420000,  4.06860000,  0.02070000,
5138.78221583, -2.21440000,  4.06680000,  0.01350000,
5138.88174105, -2.21450000,  4.06620000,  0.01500000,
5138.98180842, -2.21470000,  4.06430000,  0.01010000,
5139.08176923, -2.21500000,  4.06470000,  0.01680000,
5139.18240786, -2.21570000,  4.06480000,  0.03150000,
5139.28190279, -2.21670000,  4.06670000,  0.04280000,
5139.38231015, -2.21720000,  4.06650000,  0.02800000,
5139.48179483, -2.21760000,  4.06680000,  0.03360000,
5139.58179927, -2.21820000,  4.06410000,  0.03230000,
5139.68234730, -2.21900000,  4.06640000,  0.04680000,
5139.78185010, -2.21970000,  4.06700000,  0.04800000,
5139.88186860, -2.22050000,  4.06790000,  0.04670000,
5139.98172379, -2.22090000,  4.07020000,  0.05110000,
5140.08193874, -2.22140000,  4.07250000,  0.06320000,
5140.18184376, -2.22210000,  4.07420000,  0.07770000,
5140.28176975, -2.22310000,  4.07590000,  0.09270000,
5140.38173270, -2.22380000,  4.07950000,  0.08250000,
5140.48179674, -2.22360000,  4.08060000,  0.06270000,
5140.58177423, -2.22290000,  4.08210000,  0.05230000,
5140.68169427, -2.22190000,  4.08370000,  0.05360000,
5140.78197455, -2.22100000,  4.08500000,  0.05490000,
5140.88196945, -2.21970000,  4.08670000,  0.04380000,
5140.98192286, -2.21840000,  4.08540000,  0.03910000,
5141.08174825, -2.21710000,  4.08600000,  0.04460000,
5141.18180323, -2.21610000,  4.08240000,  0.02360000,
5141.28198862, -2.21440000,  4.08190000, -0.00330000,
5141.38173962, -2.21230000,  4.08430000, -0.00320000,
5141.48191118, -2.21060000,  4.08330000,  0.00290000,
5141.58170795, -2.20930000,  4.08450000,  0.01520000,
5141.68191528, -2.20850000,  4.08310000,  0.02330000,
5141.78175712, -2.20810000,  4.08580000,  0.03310000,
5141.88184381, -2.20770000,  4.08740000,  0.03950000,
5141.98187876, -2.20730000,  4.08990000,  0.04080000,
5142.08180094, -2.20660000,  4.09250000,  0.04770000,
5142.18185067, -2.20610000,  4.09140000,  0.03750000,
5142.28188968, -2.20520000,  4.08840000,  0.01550000,
5142.38185978, -2.20420000,  4.09210000,  0.02660000,
5142.48189139, -2.20340000,  4.09210000,  0.03510000,
5142.58171725, -2.20300000,  4.09300000,  0.04260000,
5142.68174338, -2.20270000,  4.09320000,  0.04760000,
5142.78178191, -2.20290000,  4.09610000,  0.07510000,
5142.88182235, -2.20320000,  4.09490000,  0.06520000,
5142.98190713, -2.20330000,  4.09580000,  0.06240000,
5143.08212948, -2.20300000,  4.09580000,  0.04760000,
5143.18177080, -2.20230000,  4.09570000,  0.03370000,
5143.28173089, -2.20130000,  4.09590000,  0.02870000,
5143.38218617, -2.20060000,  4.09710000,  0.04430000,
5143.48227739, -2.20010000,  4.09720000,  0.04170000,
5143.58179235, -2.19950000,  4.09580000,  0.03670000,
5143.68253469, -2.19910000,  4.09550000,  0.04220000,
5143.78177118, -2.19880000,  4.09490000,  0.04590000,
5143.88172412, -2.19890000,  4.09230000,  0.03650000,
5143.98171949, -2.19890000,  4.09330000,  0.04800000,
5144.08184266, -2.19880000,  4.09280000,  0.03380000,
5144.18178916, -2.19840000,  4.09200000,  0.02760000,
5144.28170609, -2.19820000,  4.09150000,  0.02750000,
5144.38172936, -2.19810000,  4.09330000,  0.03590000,
5144.48177552, -2.19770000,  4.09550000,  0.04010000,
5144.58170390, -2.19750000,  4.09060000,  0.02430000,
5144.68177080, -2.19690000,  4.09010000,  0.00590000,
5144.78187013, -2.19590000,  4.08840000, -0.00500000,
5144.88187671, -2.19510000,  4.08200000, -0.02010000,
5144.98180699, -2.19480000,  4.08230000, -0.00530000,
5145.08187485, -2.19480000,  4.08240000,  0.00190000,
5145.18171024, -2.19510000,  4.07970000,  0.00730000,
5145.28185034, -2.19560000,  4.07930000, -0.00710000,
5145.38177514, -2.19570000,  4.08240000,  0.01400000,
5145.48170757, -2.19620000,  4.08220000,  0.01210000,
5145.58212686, -2.19650000,  4.08070000,  0.00980000,
5145.68177581, -2.19740000,  4.08160000,  0.04110000,
5145.78179574, -2.19830000,  4.08050000,  0.02100000,
5145.88219833, -2.19870000,  4.08030000,  0.01190000,
5145.98180127, -2.19930000,  4.08060000,  0.02890000,
5146.08230186, -2.20030000,  4.08170000,  0.04260000,
5146.18180060, -2.20120000,  4.08380000,  0.04200000,
5146.28179359, -2.20140000,  4.08260000,  0.02440000,
5146.38170195, -2.20180000,  4.08130000,  0.02680000,
5146.48171806, -2.20210000,  4.08200000,  0.02360000,
5146.58174586, -2.20260000,  4.08180000,  0.03180000,
5146.68189216, -2.20270000,  4.08650000,  0.03060000,
5146.78183031, -2.20260000,  4.08510000,  0.03180000,
5146.88179922, -2.20270000,  4.08340000,  0.01450000,
5146.98195887, -2.20230000,  4.08850000,  0.02400000,
5147.08178949, -2.20190000,  4.08990000,  0.02940000,
5147.18173242, -2.20180000,  4.09470000,  0.05310000,
5147.28169084, -2.20190000,  4.09730000,  0.06460000,
5147.38210773, -2.20220000,  4.10260000,  0.09280000,
5147.48239946, -2.20220000,  4.10390000,  0.06570000,
5147.58258963, -2.20100000,  4.10440000,  0.04070000,
5147.68176031, -2.19980000,  4.10600000,  0.05690000,
5147.78223562, -2.19910000,  4.10710000,  0.06480000,
5147.88232493, -2.19830000,  4.10870000,  0.05430000,
5147.98181891, -2.19710000,  4.10910000,  0.04910000,
5148.08214521, -2.19590000,  4.11020000,  0.05170000,
5148.18168330, -2.19480000,  4.11050000,  0.04390000,
5148.28168821, -2.19330000,  4.11050000,  0.02940000,
5148.38193393, -2.19160000,  4.11030000,  0.02010000,
5148.48176742, -2.18980000,  4.11050000,  0.01910000,
5148.58212829, -2.18840000,  4.10860000,  0.01610000,
5148.68180728, -2.18700000,  4.11060000,  0.01230000,
5148.78198671, -2.18570000,  4.11220000,  0.02600000,
5148.88181186, -2.18460000,  4.11410000,  0.03340000,
5148.98185062, -2.18380000,  4.11360000,  0.03620000,
5149.08175182, -2.18300000,  4.11450000,  0.03380000,
5149.18174458, -2.18220000,  4.11510000,  0.03370000,
5149.28182197, -2.18130000,  4.11590000,  0.03040000,
5149.38179159, -2.18040000,  4.11650000,  0.02980000,
5149.48177767, -2.17950000,  4.11650000,  0.02320000,
5149.58186531, -2.17850000,  4.11960000,  0.03150000,
5149.68182421, -2.17770000,  4.12000000,  0.03910000,
5149.78179026, -2.17700000,  4.12290000,  0.04720000,
5149.88199043, -2.17620000,  4.12030000,  0.02690000,
5149.98182201, -2.17530000,  4.11910000,  0.02330000,
5150.08179307, -2.17420000,  4.12000000,  0.00760000,
5150.18181896, -2.17270000,  4.12190000,  0.00750000,
5150.28185368, -2.17140000,  4.12300000,  0.01690000,
5150.38177609, -2.17070000,  4.12070000,  0.01960000,
5150.48194480, -2.16980000,  4.12440000,  0.02290000,
5150.58176804, -2.16900000,  4.12210000,  0.01660000,
5150.68201804, -2.16810000,  4.12250000,  0.00440000,
5150.78181195, -2.16700000,  4.12370000,  0.01070000,
5150.88179111, -2.16640000,  4.12300000,  0.02820000,
5150.98176622, -2.16650000,  4.12340000,  0.04230000,
5151.08197641, -2.16620000,  4.12120000,  0.01590000,
5151.18177938, -2.16560000,  4.11880000, -0.00040000,
5151.28188634, -2.16490000,  4.11750000, -0.00760000,
5151.38202286, -2.16440000,  4.11720000,  0.00340000,
5151.48183537, -2.16430000,  4.11770000,  0.00850000,
5151.58191037, -2.16420000,  4.11810000,  0.01850000,
5151.68177152, -2.16460000,  4.11590000,  0.02300000,
5151.78174233, -2.16510000,  4.11660000,  0.02940000,
5151.88176537, -2.16560000,  4.11310000,  0.01540000,
5151.98186421, -2.16590000,  4.11210000,  0.00920000,
5152.08185291, -2.16630000,  4.11190000,  0.01670000,
5152.18167329, -2.16710000,  4.11170000,  0.02740000,
5152.28186941, -2.16750000,  4.11230000,  0.00890000,
5152.38180614, -2.16750000,  4.11170000,  0.00230000,
5152.48179078, -2.16740000,  4.10930000, -0.00830000,
5152.58235693, -2.16710000,  4.11000000, -0.01120000,
5152.68178487, -2.16680000,  4.10740000, -0.01060000,
5152.78214550, -2.16690000,  4.10630000, -0.00950000,
5152.88231587, -2.16730000,  4.10470000,  0.00320000,
5152.98175216, -2.16810000,  4.10410000,  0.00810000,
5153.08175850, -2.16880000,  4.10280000,  0.00370000,
5153.18179703, -2.16950000,  4.10200000,  0.00340000,
5153.28207254, -2.17010000,  4.09790000, -0.00860000,
5153.38184714, -2.17090000,  4.09690000, -0.00810000,
5153.48173022, -2.17170000,  4.09740000,  0.00640000,
5153.58245683, -2.17300000,  4.09420000,  0.00930000,
5153.68225718, -2.17440000,  4.09380000,  0.01420000,
5153.78242087, -2.17590000,  4.09370000,  0.02300000,
5153.88214660, -2.17740000,  4.09290000,  0.02620000,
5153.98177147, -2.17890000,  4.09080000,  0.01070000,
5154.08184433, -2.17990000,  4.09140000,  0.00970000,
5154.18179512, -2.18070000,  4.08930000, -0.00050000,
5154.28173447, -2.18140000,  4.08900000, -0.00200000,
5154.38175488, -2.18210000,  4.09050000,  0.01300000,
5154.48178816, -2.18310000,  4.08550000,  0.00260000,
5154.58185291, -2.18420000,  4.08420000,  0.00870000,
5154.68191767, -2.18560000,  4.08360000,  0.01920000,
5154.78182077, -2.18730000,  4.08240000,  0.02750000,
5154.88176441, -2.18910000,  4.08270000,  0.03190000,
5154.98181915, -2.19070000,  4.08910000,  0.04910000,
5155.08180428, -2.19200000,  4.08980000,  0.04790000,
5155.18193054, -2.19340000,  4.09300000,  0.06910000,
5155.28180099, -2.19470000,  4.09260000,  0.06620000,
5155.38246584, -2.19590000,  4.09040000,  0.06240000,
5155.48176956, -2.19690000,  4.09020000,  0.05210000,
5155.58217096, -2.19760000,  4.08850000,  0.04860000,
5155.68174338, -2.19820000,  4.08610000,  0.02420000,
5155.78170609, -2.19830000,  4.08860000,  0.03180000,
5155.88178205, -2.19860000,  4.08840000,  0.03490000,
5155.98172164, -2.19890000,  4.09010000,  0.04250000,
5156.08176398, -2.19930000,  4.09150000,  0.04860000,
5156.18195891, -2.19940000,  4.09230000,  0.04140000,
5156.28182292, -2.19910000,  4.09040000,  0.02790000,
5156.38212609, -2.19930000,  4.08940000,  0.04560000,
5156.48248553, -2.19970000,  4.08940000,  0.03540000,
5156.58183813, -2.19970000,  4.09010000,  0.04200000,
5156.68178892, -2.19990000,  4.09070000,  0.03880000,
5156.78238463, -2.19950000,  4.09000000,  0.01190000,
5156.88189054, -2.19860000,  4.09180000,  0.00590000,
5156.98177624, -2.19740000,  4.09170000,  0.00030000,
5157.08227396, -2.19650000,  4.09310000,  0.00840000,
5157.18230724, -2.19550000,  4.09160000, -0.00790000,
5157.28176045, -2.19430000,  4.09010000, -0.00670000,
5157.38185191, -2.19390000,  4.08520000, -0.01460000,
5157.48181725, -2.19310000,  4.09370000,  0.00290000,
5157.58179975, -2.19240000,  4.09170000,  0.00560000,
5157.68182945, -2.19200000,  4.08930000,  0.00890000,
5157.78170633, -2.19210000,  4.08510000,  0.00550000,
5157.88180900, -2.19210000,  4.08140000,  0.00040000,
5157.98180366, -2.19310000,  4.07400000,  0.00360000,
5158.08182788, -2.19420000,  4.07610000,  0.00230000,
5158.18174505, -2.19450000,  4.07590000, -0.01290000,
5158.28183222, -2.19480000,  4.07120000, -0.03110000,
5158.38228369, -2.19500000,  4.07170000, -0.02270000,
5158.48175812, -2.19560000,  4.07180000, -0.01120000,
5158.58190417, -2.19650000,  4.07350000,  0.00840000,
5158.68182683, -2.19780000,  4.07400000,  0.02370000,
5158.78175068, -2.19940000,  4.07340000,  0.03500000,
5158.88249445, -2.20110000,  4.07550000,  0.04720000,
5158.98175550, -2.20260000,  4.07370000,  0.03930000,
5159.08179188, -2.20410000,  4.07260000,  0.04300000,
5159.18181562, -2.20550000,  4.07260000,  0.03110000,
5159.28187871, -2.20620000,  4.07340000,  0.03450000,
5159.38174129, -2.20750000,  4.07170000,  0.04280000,
5159.48176670, -2.20850000,  4.07290000,  0.03140000,
5159.58179164, -2.20900000,  4.07340000,  0.02460000,
5159.68178248, -2.20930000,  4.07360000,  0.02750000,
5159.78185916, -2.20980000,  4.07400000,  0.03390000,
5159.88185883, -2.21040000,  4.07440000,  0.03990000,
5159.98181200, -2.21120000,  4.07470000,  0.04900000,
5160.08250237, -2.21200000,  4.07710000,  0.05060000,
5160.18178201, -2.21240000,  4.07950000,  0.04910000,
5160.28179860, -2.21280000,  4.08050000,  0.05120000,
5160.38184738, -2.21290000,  4.08550000,  0.06240000,
5160.48183298, -2.21280000,  4.08580000,  0.06180000,
5160.58180857, -2.21290000,  4.08450000,  0.05850000,
5160.68189383, -2.21290000,  4.08780000,  0.06310000,
5160.78175187, -2.21260000,  4.08910000,  0.06180000,
5160.88187671, -2.21230000,  4.09000000,  0.06200000,
5160.98180842, -2.21180000,  4.09150000,  0.06170000,
5161.08174157, -2.21140000,  4.09070000,  0.06490000,
5161.18176007, -2.21110000,  4.09060000,  0.05560000,
5161.28243518, -2.21030000,  4.09010000,  0.03950000,
5161.38185048, -2.20940000,  4.08940000,  0.03820000,
5161.48177290, -2.20840000,  4.08930000,  0.02970000,
5161.58237267, -2.20730000,  4.08740000,  0.01790000,
5161.68183470, -2.20630000,  4.08660000,  0.01420000,
5161.78204060, -2.20540000,  4.08700000,  0.02320000,
5161.88184786, -2.20480000,  4.08800000,  0.02920000,
5161.98196340, -2.20420000,  4.08660000,  0.02390000,
5162.08189869, -2.20360000,  4.08440000,  0.01230000,
5162.18194366, -2.20300000,  4.08210000,  0.00720000,
5162.28187394, -2.20250000,  4.07880000,  0.00330000,
5162.38177514, -2.20230000,  4.07440000, -0.00790000,
5162.48193288, -2.20230000,  4.07200000, -0.00950000,
5162.58236313, -2.20250000,  4.07400000,  0.00770000,
5162.68181324, -2.20300000,  4.07120000,  0.01140000,
5162.78198647, -2.20380000,  4.07140000,  0.01540000,
5162.88231850, -2.20470000,  4.06940000,  0.01710000,
5162.98173189, -2.20550000,  4.06900000,  0.01160000,
5163.08266592, -2.20630000,  4.06840000,  0.01670000,
5163.18176794, -2.20720000,  4.06730000,  0.01640000,
5163.28194141, -2.20800000,  4.06710000,  0.01730000,
5163.38184524, -2.20890000,  4.06430000,  0.01530000,
5163.48173308, -2.20990000,  4.06420000,  0.01870000,
5163.58174229, -2.21070000,  4.06470000,  0.02040000,
5163.68170857, -2.21150000,  4.05950000,  0.00640000,
5163.78184843, -2.21280000,  4.05870000,  0.01370000,
5163.88192773, -2.21360000,  4.06300000,  0.01640000,
5163.98193097, -2.21440000,  4.06500000,  0.03180000,
5164.08183098, -2.21500000,  4.06440000,  0.01590000,
5164.18182254, -2.21520000,  4.06110000,  0.00410000,
5164.28190136, -2.21580000,  4.06230000,  0.02610000,
5164.38242602, -2.21640000,  4.06170000,  0.00950000,
5164.48180962, -2.21690000,  4.06230000,  0.02310000,
5164.58219576, -2.21760000,  4.06500000,  0.04350000,
5164.68179083, -2.21880000,  4.06330000,  0.05650000,
5164.78178310, -2.22030000,  4.06460000,  0.06100000,
5164.88194489, -2.22140000,  4.06620000,  0.05700000,
5164.98252606, -2.22220000,  4.06840000,  0.06010000,
5165.08176064, -2.22270000,  4.06780000,  0.04840000,
5165.18173599, -2.22300000,  4.06760000,  0.04700000,
5165.28167629, -2.22310000,  4.06680000,  0.03280000,
5165.38182044, -2.22280000,  4.06640000,  0.02540000,
5165.48186541, -2.22240000,  4.06770000,  0.02280000,
5165.58180141, -2.22210000,  4.06670000,  0.02360000,
5165.68175197, -2.22190000,  4.06890000,  0.03650000,
5165.78247714, -2.22180000,  4.06760000,  0.02650000,
5165.88169312, -2.22130000,  4.06960000,  0.01970000,
5165.98173761, -2.22060000,  4.07090000,  0.02530000,
5166.08181667, -2.22010000,  4.06980000,  0.02070000,
5166.18175483, -2.21980000,  4.06930000,  0.03530000,
5166.28173971, -2.21980000,  4.06920000,  0.02460000,
5166.38175988, -2.21920000,  4.06920000,  0.01530000,
5166.48176098, -2.21860000,  4.06850000,  0.00320000,
5166.58168864, -2.21770000,  4.06830000,  0.00030000,
5166.68220139, -2.21700000,  4.06940000,  0.00240000,
5166.78173757, -2.21620000,  4.07070000,  0.00690000,
5166.88176107, -2.21560000,  4.07060000,  0.00880000,
5166.98211432, -2.21520000,  4.07030000,  0.01470000,
5167.08174181, -2.21490000,  4.07000000,  0.01300000,
5167.18173313, -2.21480000,  4.07050000,  0.02050000,
5167.28191018, -2.21450000,  4.07120000,  0.00810000,
5167.38181400, -2.21420000,  4.07240000,  0.02440000,
5167.48227215, -2.21420000,  4.07240000,  0.02140000,
5167.58186579, -2.21390000,  4.07320000,  0.01830000,
5167.68180251, -2.21350000,  4.07260000,  0.01220000,
5167.78173518, -2.21330000,  4.07250000,  0.02310000,
