flaps
time,port,starboard,top,bottom,
seconds,rad,rad,rad,rad,
5298.28328371,  0.16730000, -0.16730000,  0.02270000, -0.02270000,
5298.38257837,  0.15430000, -0.15430000,  0.01880000, -0.01880000,
5298.48292875,  0.14840000, -0.14840000,  0.00710000, -0.00710000,
5298.58371425,  0.12720000, -0.12720000,  0.00460000, -0.00460000,
5298.68243003,  0.11900000, -0.11900000, -0.01040000,  0.01040000,
5298.78359962,  0.11660000, -0.11660000,  0.02140000, -0.02140000,
5298.88329434,  0.12550000, -0.12550000,  0.01380000, -0.01380000,
5298.98311710,  0.13340000, -0.13340000, -0.00070000,  0.00070000,
5299.08399367,  0.13730000, -0.13730000,  0.00500000, -0.00500000,
5299.18406606,  0.14330000, -0.14330000, -0.00080000,  0.00080000,
5299.28263426,  0.14570000, -0.14570000,  0.00340000, -0.00340000,
5299.38292766,  0.14050000, -0.14050000,  0.01750000, -0.01750000,
5299.48278499,  0.15250000, -0.15250000,  0.01470000, -0.01470000,
5299.58223081,  0.14360000, -0.14360000,  0.03310000, -0.03310000,
5299.68400025,  0.14580000, -0.14580000,  0.05100000, -0.05100000,
5299.78326035,  0.15120000, -0.15120000,  0.05540000, -0.05540000,
5299.88222265,  0.15430000, -0.15430000,  0.03320000, -0.03320000,
5299.98281503,  0.14170000, -0.14170000,  0.03900000, -0.03900000,
5300.08285236,  0.15370000, -0.15370000,  0.02730000, -0.02730000,
5300.18286633,  0.15820000, -0.15820000,  0.04290000, -0.04290000,
5300.28404665,  0.16330000, -0.16330000,  0.01930000, -0.01930000,
5300.38339329,  0.16160000, -0.16160000,  0.00150000, -0.00150000,
5300.48316979,  0.16430000, -0.16430000,  0.01500000, -0.01500000,
5300.58382201,  0.17240000, -0.17240000,  0.02110000, -0.02110000,
5300.68238974,  0.17600000, -0.17600000,  0.02280000, -0.02280000,
5300.78226733,  0.16930000, -0.16930000,  0.02770000, -0.02770000,
5300.88314915,  0.17220000, -0.17220000,  0.03800000, -0.03800000,
5300.98259234,  0.16480000, -0.16480000,  0.03180000, -0.03180000,
5301.08242321,  0.13610000, -0.13610000,  0.02030000, -0.02030000,
5301.18270159,  0.14240000, -0.14240000,  0.03650000, -0.03650000,
5301.28262115,  0.14020000, -0.14020000,  0.02930000, -0.02930000,
5301.38275075,  0.14510000, -0.14510000,  0.04660000, -0.04660000,
5301.48240399,  0.15880000, -0.15880000,  0.02920000, -0.02920000,
5301.58266711,  0.15340000, -0.15340000,  0.02620000, -0.02620000,
5301.68301153,  0.15780000, -0.15780000,  0.01800000, -0.01800000,
5301.78238201,  0.14830000, -0.14830000,  0.00900000, -0.00900000,
5301.88245225,  0.15050000, -0.15050000,  0.00530000, -0.00530000,
5301.98248243,  0.14340000, -0.14340000, -0.01550000,  0.01550000,
5302.08243561,  0.13680000, -0.13680000, -0.02540000,  0.02540000,
5302.18369794,  0.14210000, -0.14210000, -0.00830000,  0.00830000,
5302.28339267,  0.14630000, -0.14630000, -0.01900000,  0.01900000,
5302.38292050,  0.15080000, -0.15080000, -0.01910000,  0.01910000,
5302.48281479,  0.15020000, -0.15020000, -0.01450000,  0.01450000,
5302.58280087,  0.15960000, -0.15960000,  0.00100000, -0.00100000,
5302.68258262,  0.15010000, -0.15010000,  0.01490000, -0.01490000,
5302.78263688,  0.14670000, -0.14670000,  0.01840000, -0.01840000,
5302.88395333,  0.14010000, -0.14010000,  0.03130000, -0.03130000,
5302.98250055,  0.14050000, -0.14050000,  0.03450000, -0.03450000,
5303.08231997,  0.14210000, -0.14210000,  0.00600000, -0.00600000,
5303.18228269,  0.15680000, -0.15680000,  0.00490000, -0.00490000,
5303.28227162,  0.14370000, -0.14370000, -0.00650000,  0.00650000,
5303.38324451,  0.14530000, -0.14530000,  0.00310000, -0.00310000,
5303.48361492,  0.13980000, -0.13980000,  0.00970000, -0.00970000,
5303.58291268,  0.13810000, -0.13810000,  0.01460000, -0.01460000,
5303.68224120,  0.13670000, -0.13670000,  0.00620000, -0.00620000,
5303.78316855,  0.13700000, -0.13700000,  0.00530000, -0.00530000,
5303.88253284,  0.13450000, -0.13450000,  0.00800000, -0.00800000,
5303.98396587,  0.12240000, -0.12240000,  0.00540000, -0.00540000,
5304.08282828,  0.13360000, -0.13360000,  0.01130000, -0.01130000,
5304.18333793,  0.14570000, -0.14570000,  0.03270000, -0.03270000,
5304.28271222,  0.15010000, -0.15010000,  0.03710000, -0.03710000,
5304.38309121,  0.15560000, -0.15560000,  0.03510000, -0.03510000,
5304.48362160,  0.16060000, -0.16060000,  0.02860000, -0.02860000,
5304.58366036,  0.15870000, -0.15870000,  0.05310000, -0.05310000,
5304.68256903,  0.15530000, -0.15530000,  0.04110000, -0.04110000,
5304.78359938,  0.15470000, -0.15470000,  0.02520000, -0.02520000,
5304.88423276,  0.15410000, -0.15410000,  0.02160000, -0.02160000,
5304.98335433,  0.15180000, -0.15180000,  0.02760000, -0.02760000,
5305.08317804,  0.14320000, -0.14320000,  0.02700000, -0.02700000,
5305.18332720,  0.12950000, -0.12950000,  0.04210000, -0.04210000,
5305.28393722,  0.12670000, -0.12670000,  0.05220000, -0.05220000,
5305.38240194,  0.13650000, -0.13650000,  0.06370000, -0.06370000,
5305.48279142,  0.13720000, -0.13720000,  0.06630000, -0.06630000,
5305.58344865,  0.12970000, -0.12970000,  0.08650000, -0.08650000,
5305.68243718,  0.14810000, -0.14810000,  0.07660000, -0.07660000,
5305.78242660,  0.14760000, -0.14760000,  0.02760000, -0.02760000,
5305.88433075,  0.13990000, -0.13990000,  0.01270000, -0.01270000,
5305.98274636,  0.15890000, -0.15890000,  0.03570000, -0.03570000,
5306.08418322,  0.17310000, -0.17310000,  0.01510000, -0.01510000,
5306.18268442,  0.16550000, -0.16550000, -0.02760000,  0.02760000,
5306.28378463,  0.17140000, -0.17140000, -0.04120000,  0.04120000,
5306.38264298,  0.16040000, -0.16040000, -0.02390000,  0.02390000,
5306.48334241,  0.17610000, -0.17610000, -0.00300000,  0.00300000,
5306.58315897,  0.17450000, -0.17450000,  0.00170000, -0.00170000,
5306.68229771,  0.16200000, -0.16200000,  0.01000000, -0.01000000,
5306.78236032,  0.15390000, -0.15390000,  0.03000000, -0.03000000,
5306.88470078,  0.14870000, -0.14870000, -0.00140000,  0.00140000,
5306.98291421,  0.14850000, -0.14850000,  0.02160000, -0.02160000,
5307.08425498,  0.15150000, -0.15150000,  0.02680000, -0.02680000,
5307.18237019,  0.14730000, -0.14730000,  0.00610000, -0.00610000,
5307.28327537,  0.13940000, -0.13940000, -0.01180000,  0.01180000,
5307.38296103,  0.13770000, -0.13770000, -0.03710000,  0.03710000,
5307.48245096,  0.13400000, -0.13400000, -0.02660000,  0.02660000,
5307.58236551,  0.11630000, -0.11630000, -0.03720000,  0.03720000,
5307.68236589,  0.11310000, -0.11310000, -0.04060000,  0.04060000,
5307.78333640,  0.11600000, -0.11600000, -0.02580000,  0.02580000,
5307.88298607,  0.11510000, -0.11510000, -0.01570000,  0.01570000,
5307.98250270,  0.11820000, -0.11820000,  0.00630000, -0.00630000,
5308.08368015,  0.13070000, -0.13070000,  0.02150000, -0.02150000,
5308.18235517,  0.13500000, -0.13500000,  0.02530000, -0.02530000,
5308.28237057,  0.14090000, -0.14090000,  0.04360000, -0.04360000,
5308.38255429,  0.15510000, -0.15510000,  0.03750000, -0.03750000,
5308.48237133,  0.17110000, -0.17110000,  0.03500000, -0.03500000,
5308.58285737,  0.17490000, -0.17490000,  0.05490000, -0.05490000,
5308.68296671,  0.16690000, -0.16690000,  0.06540000, -0.06540000,
5308.78378177,  0.16850000, -0.16850000,  0.07420000, -0.07420000,
5308.88264108,  0.16530000, -0.16530000,  0.08550000, -0.08550000,
5308.98251295,  0.15550000, -0.15550000,  0.08340000, -0.08340000,
5309.08284378,  0.15130000, -0.15130000,  0.06720000, -0.06720000,
5309.18263841,  0.14230000, -0.14230000,  0.06210000, -0.06210000,
5309.28311682,  0.13780000, -0.13780000,  0.04770000, -0.04770000,
5309.38244581,  0.13190000, -0.13190000,  0.04140000, -0.04140000,
5309.48308945,  0.12670000, -0.12670000,  0.00780000, -0.00780000,
5309.58242297,  0.12250000, -0.12250000, -0.00230000,  0.00230000,
5309.68353224,  0.12040000, -0.12040000, -0.00030000,  0.00030000,
5309.78381252,  0.11290000, -0.11290000,  0.01400000, -0.01400000,
5309.88239455,  0.10790000, -0.10790000,  0.02760000, -0.02760000,
5309.98365784,  0.11040000, -0.11040000,  0.01360000, -0.01360000,
5310.08366036,  0.11030000, -0.11030000,  0.01090000, -0.01090000,
5310.18263674,  0.10440000, -0.10440000, -0.00250000,  0.00250000,
5310.28310609,  0.10830000, -0.10830000, -0.02140000,  0.02140000,
5310.38243461,  0.11390000, -0.11390000, -0.01940000,  0.01940000,
5310.48462081,  0.12130000, -0.12130000, -0.00630000,  0.00630000,
5310.58246231,  0.13360000, -0.13360000, -0.00220000,  0.00220000,
5310.68228126,  0.14900000, -0.14900000, -0.00470000,  0.00470000,
5310.78262854,  0.16300000, -0.16300000,  0.01030000, -0.01030000,
5310.88244271,  0.17310000, -0.17310000,  0.01130000, -0.01130000,
5310.98421550,  0.17020000, -0.17020000,  0.01900000, -0.01900000,
5311.08381414,  0.16730000, -0.16730000,  0.01450000, -0.01450000,
5311.18247247,  0.18180000, -0.18180000,  0.01290000, -0.01290000,
5311.28240991,  0.17390000, -0.17390000,  0.01030000, -0.01030000,
5311.38400602,  0.16230000, -0.16230000,  0.01100000, -0.01100000,
5311.48370600,  0.15750000, -0.15750000,  0.01650000, -0.01650000,
5311.58393240,  0.14770000, -0.14770000,  0.01640000, -0.01640000,
5311.68260050,  0.14140000, -0.14140000,  0.01490000, -0.01490000,
5311.78231645,  0.14220000, -0.14220000, -0.00720000,  0.00720000,
5311.88235784,  0.15360000, -0.15360000, -0.02790000,  0.02790000,
5311.98419809,  0.14860000, -0.14860000, -0.02890000,  0.02890000,
5312.08282256,  0.14890000, -0.14890000, -0.01970000,  0.01970000,
5312.18235373,  0.15120000, -0.15120000,  0.00040000, -0.00040000,
5312.28404760,  0.16390000, -0.16390000,  0.00510000, -0.00510000,
5312.38390398,  0.16450000, -0.16450000, -0.01160000,  0.01160000,
5312.48449516,  0.14910000, -0.14910000, -0.02190000,  0.02190000,
5312.58357573,  0.15970000, -0.15970000, -0.02190000,  0.02190000,
5312.68282580,  0.13450000, -0.13450000, -0.02510000,  0.02510000,
5312.78231168,  0.14130000, -0.14130000, -0.01050000,  0.01050000,
5312.88296270,  0.13130000, -0.13130000, -0.00650000,  0.00650000,
5312.98241377,  0.13210000, -0.13210000,  0.00440000, -0.00440000,
5313.08382368,  0.13180000, -0.13180000,  0.02470000, -0.02470000,
5313.18350720,  0.13290000, -0.13290000,  0.03000000, -0.03000000,
5313.28358507,  0.13790000, -0.13790000,  0.03910000, -0.03910000,
5313.38353157,  0.14240000, -0.14240000,  0.03090000, -0.03090000,
5313.48264813,  0.14810000, -0.14810000,  0.03260000, -0.03260000,
5313.58295059,  0.16570000, -0.16570000,  0.04210000, -0.04210000,
5313.68350148,  0.15920000, -0.15920000,  0.04820000, -0.04820000,
5313.78308368,  0.15500000, -0.15500000,  0.04930000, -0.04930000,
5313.88320971,  0.15640000, -0.15640000,  0.05010000, -0.05010000,
5313.98366952,  0.16150000, -0.16150000,  0.04980000, -0.04980000,
5314.08243322,  0.16470000, -0.16470000,  0.04610000, -0.04610000,
5314.18236089,  0.16340000, -0.16340000,  0.04030000, -0.04030000,
5314.28274632,  0.19720000, -0.19720000,  0.04460000, -0.04460000,
5314.38337970,  0.17090000, -0.17090000,  0.02520000, -0.02520000,
5314.48243666,  0.16330000, -0.16330000,  0.01890000, -0.01890000,
5314.58243346,  0.15440000, -0.15440000,  0.01820000, -0.01820000,
5314.68318057,  0.16610000, -0.16610000,  0.00800000, -0.00800000,
5314.78274298,  0.14410000, -0.14410000,  0.01120000, -0.01120000,
5314.88385129,  0.14000000, -0.14000000,  0.01520000, -0.01520000,
5314.98294687,  0.13250000, -0.13250000,  0.01870000, -0.01870000,
5315.08313847,  0.15250000, -0.15250000,  0.02010000, -0.02010000,
5315.18296647,  0.14360000, -0.14360000,  0.02780000, -0.02780000,
5315.28348327,  0.13500000, -0.13500000,  0.01880000, -0.01880000,
5315.38350677,  0.12510000, -0.12510000,  0.02390000, -0.02390000,
5315.48345900,  0.14360000, -0.14360000,  0.03020000, -0.03020000,
5315.58397174,  0.14380000, -0.14380000,  0.03980000, -0.03980000,
5315.68277454,  0.15260000, -0.15260000,  0.03410000, -0.03410000,
5315.78242898,  0.14330000, -0.14330000,  0.06840000, -0.06840000,
5315.88253403,  0.16560000, -0.16560000,  0.04600000, -0.04600000,
5315.98250198,  0.15320000, -0.15320000,  0.03440000, -0.03440000,
5316.08330679,  0.14850000, -0.14850000,  0.03740000, -0.03740000,
5316.18294859,  0.14600000, -0.14600000,  0.04660000, -0.04660000,
5316.28256845,  0.14570000, -0.14570000,  0.04880000, -0.04880000,
5316.38359189,  0.13790000, -0.13790000,  0.05100000, -0.05100000,
5316.48367453,  0.14500000, -0.14500000,  0.02980000, -0.02980000,
5316.58349776,  0.14050000, -0.14050000,  0.04800000, -0.04800000,
5316.68423271,  0.15190000, -0.15190000,  0.05760000, -0.05760000,
5316.78283858,  0.16850000, -0.16850000,  0.05060000, -0.05060000,
5316.88314366,  0.16170000, -0.16170000,  0.03510000, -0.03510000,
5316.98394561,  0.16030000, -0.16030000,  0.02340000, -0.02340000,
5317.08247828,  0.17080000, -0.17080000,  0.00760000, -0.00760000,
5317.18260193,  0.14970000, -0.14970000, -0.00080000,  0.00080000,
5317.28376555,  0.15210000, -0.15210000,  0.00570000, -0.00570000,
5317.38282681,  0.17150000, -0.17150000, -0.01100000,  0.01100000,
5317.48267317,  0.17460000, -0.17460000,  0.00370000, -0.00370000,
5317.58304548,  0.16900000, -0.16900000,  0.00640000, -0.00640000,
5317.68261194,  0.16040000, -0.16040000,  0.00450000, -0.00450000,
5317.78365326,  0.13820000, -0.13820000, -0.00130000,  0.00130000,
5317.88312721,  0.13090000, -0.13090000, -0.01000000,  0.01000000,
5317.98289156,  0.11000000, -0.11000000, -0.01750000,  0.01750000,
5318.08375168,  0.10610000, -0.10610000, -0.00980000,  0.00980000,
5318.18242550,  0.10520000, -0.10520000, -0.00510000,  0.00510000,
5318.28316927,  0.10260000, -0.10260000, -0.00780000,  0.00780000,
5318.38423157,  0.09600000, -0.09600000, -0.00370000,  0.00370000,
5318.48377395,  0.09050000, -0.09050000, -0.01210000,  0.01210000,
5318.58316255,  0.10140000, -0.10140000, -0.00650000,  0.00650000,
5318.68361902,  0.11870000, -0.11870000, -0.03300000,  0.03300000,
5318.78300738,  0.13230000, -0.13230000, -0.01310000,  0.01310000,
5318.88266802,  0.14940000, -0.14940000, -0.00590000,  0.00590000,
5318.98271823,  0.15500000, -0.15500000, -0.00480000,  0.00480000,
5319.08271909,  0.15570000, -0.15570000, -0.01160000,  0.01160000,
5319.18249917,  0.17290000, -0.17290000, -0.00480000,  0.00480000,
5319.28361511,  0.17310000, -0.17310000,  0.01440000, -0.01440000,
5319.38328743,  0.17500000, -0.17500000,  0.02390000, -0.02390000,
5319.48249865,  0.17480000, -0.17480000,  0.02500000, -0.02500000,
5319.58423471,  0.17150000, -0.17150000,  0.03030000, -0.03030000,
5319.68240786,  0.15950000, -0.15950000,  0.01960000, -0.01960000,
5319.78254008,  0.17500000, -0.17500000,  0.02620000, -0.02620000,
5319.88266802,  0.15860000, -0.15860000,  0.02150000, -0.02150000,
5319.98227692,  0.16970000, -0.16970000,  0.01750000, -0.01750000,
5320.08227229,  0.14180000, -0.14180000,  0.00950000, -0.00950000,
5320.18236303,  0.14620000, -0.14620000,  0.01690000, -0.01690000,
5320.28217411,  0.12840000, -0.12840000,  0.02150000, -0.02150000,
5320.38238358,  0.12850000, -0.12850000, -0.01420000,  0.01420000,
5320.48436165,  0.13310000, -0.13310000, -0.00260000,  0.00260000,
5320.58235407,  0.13710000, -0.13710000,  0.00870000, -0.00870000,
5320.68378854,  0.14660000, -0.14660000,  0.00230000, -0.00230000,
5320.78231931,  0.15320000, -0.15320000,  0.01080000, -0.01080000,
5320.88214803,  0.14450000, -0.14450000,  0.02380000, -0.02380000,
5320.98258376,  0.16800000, -0.16800000,  0.04470000, -0.04470000,
5321.08222222,  0.15390000, -0.15390000,  0.03730000, -0.03730000,
5321.18484092,  0.16180000, -0.16180000,  0.03210000, -0.03210000,
5321.28345108,  0.15390000, -0.15390000,  0.04760000, -0.04760000,
5321.38247824,  0.15200000, -0.15200000,  0.03950000, -0.03950000,
5321.48248506,  0.15460000, -0.15460000,  0.04520000, -0.04520000,
5321.58264208,  0.15120000, -0.15120000,  0.03810000, -0.03810000,
5321.68378019,  0.15550000, -0.15550000,  0.02690000, -0.02690000,
5321.78294325,  0.15430000, -0.15430000,  0.01750000, -0.01750000,
5321.88273883,  0.14800000, -0.14800000,  0.02350000, -0.02350000,
5321.98216367,  0.14270000, -0.14270000, -0.00140000,  0.00140000,
5322.08266664,  0.13600000, -0.13600000, -0.01780000,  0.01780000,
5322.18245339,  0.13350000, -0.13350000, -0.00220000,  0.00220000,
5322.28331876,  0.14250000, -0.14250000, -0.01330000,  0.01330000,
5322.38252020,  0.12830000, -0.12830000, -0.01570000,  0.01570000,
5322.48240495,  0.14360000, -0.14360000, -0.01450000,  0.01450000,
5322.58336711,  0.12840000, -0.12840000, -0.02810000,  0.02810000,
5322.68366957,  0.14350000, -0.14350000, -0.01530000,  0.01530000,
5322.78391218,  0.13640000, -0.13640000, -0.00670000,  0.00670000,
5322.88332963,  0.15770000, -0.15770000, -0.00730000,  0.00730000,
5322.98239970,  0.15430000, -0.15430000, -0.00480000,  0.00480000,
5323.08234453,  0.16450000, -0.16450000, -0.01490000,  0.01490000,
5323.18237329,  0.17110000, -0.17110000,  0.00160000, -0.00160000,
5323.28232455,  0.16900000, -0.16900000,  0.00480000, -0.00480000,
5323.38222337,  0.16460000, -0.16460000,  0.01210000, -0.01210000,
5323.48255181,  0.16130000, -0.16130000,  0.02770000, -0.02770000,
5323.58229876,  0.16820000, -0.16820000,  0.02420000, -0.02420000,
5323.68264389,  0.15430000, -0.15430000,  0.02370000, -0.02370000,
5323.78267431,  0.15400000, -0.15400000,  0.02230000, -0.02230000,
5323.88238478,  0.13260000, -0.13260000,  0.00800000, -0.00800000,
5323.98258710,  0.14020000, -0.14020000,  0.00860000, -0.00860000,
5324.08347631,  0.11890000, -0.11890000,  0.00710000, -0.00710000,
5324.18232799,  0.13220000, -0.13220000,  0.02060000, -0.02060000,
5324.28245187,  0.14010000, -0.14010000,  0.03620000, -0.03620000,
5324.38245296,  0.14250000, -0.14250000,  0.01940000, -0.01940000,
5324.48231363,  0.15600000, -0.15600000,  0.00580000, -0.00580000,
5324.58235836,  0.14300000, -0.14300000,  0.00550000, -0.00550000,
5324.68239975,  0.14780000, -0.14780000,  0.00080000, -0.00080000,
5324.78343201,  0.14350000, -0.14350000,  0.01150000, -0.01150000,
5324.88323450,  0.13490000, -0.13490000,  0.02000000, -0.02000000,
5324.98429537,  0.15570000, -0.15570000,  0.02660000, -0.02660000,
5325.08232379,  0.15360000, -0.15360000,  0.03480000, -0.03480000,
5325.18245554,  0.15650000, -0.15650000, -0.00120000,  0.00120000,
5325.28234768,  0.16640000, -0.16640000,  0.01630000, -0.01630000,
5325.38236332,  0.16390000, -0.16390000,  0.03790000, -0.03790000,
5325.48242211,  0.16440000, -0.16440000,  0.02300000, -0.02300000,
5325.58267307,  0.17180000, -0.17180000,  0.05090000, -0.05090000,
5325.68241453,  0.16310000, -0.16310000,  0.02570000, -0.02570000,
